"","control","instnm","ccbasic","stabbr","death_yr2_rt","lo_inc_death_yr2_rt","md_inc_death_yr2_rt","hi_inc_death_yr2_rt","death_yr3_rt","lo_inc_death_yr3_rt","md_inc_death_yr3_rt","hi_inc_death_yr3_rt","death_yr4_rt","lo_inc_death_yr4_rt","md_inc_death_yr4_rt","hi_inc_death_yr4_rt","death_yr6_rt","lo_inc_death_yr6_rt","md_inc_death_yr6_rt","hi_inc_death_yr6_rt","death_yr8_rt","lo_inc_death_yr8_rt","md_inc_death_yr8_rt","hi_inc_death_yr8_rt","year"
"921",1,"Arizona State University-Skysong",16,"AZ",0.000705065625,NA,NA,NA,0.001548946716,NA,NA,NA,NA,NA,NA,NA,0.00252262947,0.003044412607,NA,NA,0.003823773899,NA,0.003521126761,NA,"2016"
"922",2,"University of Tulsa",16,"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"923",2,"Villanova University",16,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"924",1,"Texas A & M University-Corpus Christi",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"925",1,"University of Houston",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003495947879,NA,NA,NA,"2016"
"926",2,"Rice University",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"927",1,"The University of Texas at Dallas",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004664179104,NA,NA,NA,"2016"
"928",1,"The University of Texas at San Antonio",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,0.001827242525,NA,NA,NA,NA,NA,NA,NA,0.005485087419,0.005417956656,NA,NA,"2016"
"929",1,"University of Vermont",16,"VT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"930",1,"University of Southern Mississippi",15,"MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003759398496,NA,NA,NA,0.006127055788,NA,NA,NA,"2016"
"931",1,"University of Missouri-Kansas City",16,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007637231504,NA,NA,NA,"2016"
"932",1,"Rowan University",16,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004576659039,NA,NA,NA,"2016"
"933",2,"Cornell University",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"934",2,"Yeshiva University",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"935",2,"Teachers College at Columbia University",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"936",1,"University at Buffalo",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002668089648,NA,NA,NA,NA,NA,NA,NA,"2016"
"937",1,"University of North Carolina Wilmington",16,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"938",1,"University of North Carolina at Greensboro",16,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003051317614,NA,NA,NA,0.005227552276,NA,NA,NA,"2016"
"939",1,"Miami University-Oxford",16,"OH",NA,NA,NA,NA,0.003156384505,NA,NA,NA,0.002646903123,NA,NA,NA,0.006770954938,NA,NA,NA,0.004359673025,NA,NA,NA,"2016"
"940",1,"Cleveland State University",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003045994517,NA,NA,NA,0.00550660793,NA,NA,NA,"2016"
"941",1,"University of Toledo",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004044274159,NA,NA,NA,"2016"
"942",1,"Ohio University-Main Campus",16,"OH",NA,NA,NA,NA,0.002286790422,NA,NA,NA,0.002682043717,NA,NA,NA,NA,NA,NA,NA,0.005459366713,0.010905642485,NA,NA,"2016"
"943",1,"Wright State University-Main Campus",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002774566474,NA,NA,NA,0.004167752019,NA,NA,NA,"2016"
"944",1,"University of Oregon",15,"OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002773925104,NA,NA,NA,0.003856422427,NA,NA,NA,"2016"
"945",1,"Portland State University",16,"OR",NA,NA,NA,NA,NA,NA,NA,NA,0.002922837101,NA,NA,NA,0.002395430256,NA,NA,NA,0.004216020879,NA,NA,NA,"2016"
"946",2,"Drexel University",15,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"947",1,"Pennsylvania State University-Main Campus",15,"PA",0.001020538334,NA,NA,NA,0.001153846154,NA,NA,NA,0.00179068842,NA,0.002398604448,NA,0.003097701505,0.003994673768,NA,NA,0.004362547207,0.005328596803,NA,NA,"2016"
"948",1,"Tennessee Technological University",16,"TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"949",1,"University of Wyoming",16,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"950",1,"University of Wisconsin-Madison",15,"WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"951",1,"University of Puerto Rico-Rio Piedras",16,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"952",3,"Ponce Health Sciences University",16,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"953",2,"Stanford University",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"954",1,"William & Mary",16,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"955",1,"University of Utah",15,"UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003075571178,NA,NA,NA,0.00427672956,NA,NA,NA,"2016"
"956",1,"Virginia Polytechnic Institute and State University",15,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"957",1,"University of Rhode Island",16,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"958",1,"University of South Dakota",16,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005844535359,NA,NA,NA,"2016"
"959",1,"University of Oklahoma-Norman Campus",15,"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00289017341,NA,NA,NA,NA,NA,NA,NA,"2016"
"960",2,"Carnegie Mellon University",15,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"961",2,"Duquesne University",16,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"962",2,"Lehigh University",16,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"963",1,"The University of Tennessee-Knoxville",15,"TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003769520732,NA,NA,NA,"2016"
"964",1,"Rutgers University-Newark",16,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,0.001706848731,NA,NA,NA,0.001543039788,NA,NA,NA,0.002831524304,NA,0.004300234558,NA,"2016"
"965",1,"New Mexico State University-Main Campus",16,"NM",NA,NA,NA,NA,NA,NA,NA,NA,0.004250151791,NA,NA,NA,0.004286185295,0.003899142189,NA,NA,0.006045949214,NA,NA,NA,"2016"
"966",2,"Columbia University in the City of New York",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"967",2,"Rochester Institute of Technology",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005297010972,NA,NA,NA,"2016"
"968",2,"Rockefeller University",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"969",1,"Binghamton University",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"970",2,"Vanderbilt University",15,"TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"971",2,"Southern Methodist University",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"972",1,"The University of Texas at Arlington",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001754129513,NA,NA,NA,0.003624570775,NA,NA,NA,"2016"
"973",1,"Texas State University",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002785030461,NA,NA,NA,"2016"
"974",1,"University of North Texas",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002026049204,NA,NA,NA,0.002370042661,NA,NA,NA,"2016"
"975",1,"George Mason University",15,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"976",1,"Washington State University",15,"WA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"977",1,"Kansas State University",15,"KS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"978",1,"University of Louisville",15,"KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003470031546,NA,NA,NA,0.004200210011,NA,NA,NA,"2016"
"979",1,"University of Maine",16,"ME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004498425551,NA,NA,NA,"2016"
"980",1,"University of Maryland-College Park",15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00263599329,NA,NA,NA,0.002813599062,NA,NA,NA,"2016"
"981",1,"Morgan State University",16,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"982",1,"University of Massachusetts-Amherst",15,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002421307506,NA,NA,NA,"2016"
"983",2,"Massachusetts Institute of Technology",15,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"984",1,"Ohio State University-Main Campus",15,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003729512219,NA,0.003678724709,NA,0.003442520342,0.005950167348,NA,NA,"2016"
"985",1,"University of Pittsburgh-Pittsburgh Campus",15,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003162790698,NA,NA,NA,"2016"
"986",1,"University of Colorado Colorado Springs",16,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008358208955,NA,NA,NA,"2016"
"987",1,"University of Connecticut",15,"CT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002926829268,NA,NA,NA,"2016"
"988",1,"University of Central Florida",15,"FL",NA,NA,NA,NA,NA,NA,NA,NA,0.001453736959,NA,NA,NA,0.002559576346,0.003028009084,NA,NA,0.001842681101,NA,NA,NA,"2016"
"989",1,"Florida Agricultural and Mechanical University",16,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"990",1,"Florida Atlantic University",16,"FL",NA,NA,NA,NA,NA,NA,NA,NA,0.002228698783,NA,NA,NA,NA,NA,NA,NA,0.003636363636,NA,NA,NA,"2016"
"991",1,"University of Delaware",15,"DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"992",2,"American University",16,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"993",2,"The Catholic University of America",16,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"994",2,"Gallaudet University",16,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"995",2,"George Washington University",15,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"996",1,"Montclair State University",16,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003067484663,NA,NA,NA,"2016"
"997",1,"Rutgers University-New Brunswick",15,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,0.001706848731,NA,NA,NA,0.001543039788,NA,NA,NA,0.002831524304,NA,0.004300234558,NA,"2016"
"998",1,"CUNY Graduate School and University Center",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"999",1,"Temple University",15,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00271411339,NA,NA,NA,0.004193849021,NA,0.004977600796,NA,"2016"
"1000",2,"Thomas Jefferson University",16,"PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1001",2,"Brown University",15,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1002",1,"University of South Carolina-Columbia",15,"SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002951435471,NA,NA,NA,"2016"
"1003",1,"South Dakota State University",16,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1004",1,"University of Missouri-Columbia",15,"MO",NA,NA,NA,NA,NA,NA,NA,NA,0.002735443533,NA,NA,NA,0.002776675922,NA,NA,NA,0.003420265071,NA,NA,NA,"2016"
"1005",2,"Saint Louis University",16,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1006",1,"University of Missouri-St Louis",16,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00574204947,NA,NA,NA,"2016"
"1007",1,"The University of Montana",16,"MT",NA,NA,NA,NA,NA,NA,NA,NA,0.004561003421,NA,NA,NA,0.005230769231,NA,NA,NA,0.007194244604,NA,NA,NA,"2016"
"1008",2,"Dartmouth College",15,"NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1009",1,"North Carolina State University at Raleigh",15,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002943537597,NA,NA,NA,"2016"
"1010",2,"Duke University",15,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1011",1,"Kennesaw State University",16,"GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002491047797,NA,NA,NA,0.003429602888,NA,NA,NA,"2016"
"1012",2,"Howard University",16,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1013",2,"Georgetown University",15,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1014",2,"University of Miami",15,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1015",1,"Idaho State University",16,"ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004889056036,NA,NA,NA,0.007133864876,NA,NA,NA,"2016"
"1016",2,"DePaul University",16,"IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003859939344,NA,NA,NA,"2016"
"1017",2,"University of Chicago",15,"IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1018",1,"University of Illinois at Chicago",15,"IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1019",1,"Ball State University",16,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004885574698,NA,NA,NA,"2016"
"1020",1,"Georgia State University",15,"GA",NA,NA,NA,NA,0.001342281879,NA,NA,NA,0.002033512282,0.00176008665,NA,NA,0.003448523601,0.003547357219,NA,NA,0.003254539226,0.003363914373,NA,NA,"2016"
"1021",1,"University of Georgia",15,"GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1022",1,"Northern Illinois University",16,"IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1023",1,"Illinois State University",16,"IL",NA,NA,NA,NA,NA,NA,NA,NA,0.002476473502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1024",2,"University of Notre Dame",15,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1025",1,"Iowa State University",15,"IA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002149151085,NA,NA,NA,0.002394948835,NA,NA,NA,"2016"
"1026",1,"University of California-San Diego",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1027",1,"San Diego State University",16,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1028",2,"University of San Diego",16,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1029",2,"University of Denver",16,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1030",1,"University of Florida",15,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001929384526,NA,NA,NA,0.002492070684,NA,NA,NA,"2016"
"1031",2,"Loyola University Chicago",16,"IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1032",1,"University of New Orleans",16,"LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1033",1,"University of Minnesota-Twin Cities",15,"MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003769059448,NA,NA,NA,"2016"
"1034",1,"Western Michigan University",16,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002786865382,NA,NA,NA,0.003797721367,NA,NA,NA,"2016"
"1035",1,"University of Massachusetts-Lowell",16,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1036",1,"University of Michigan-Ann Arbor",15,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1037",1,"Michigan State University",15,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002019861976,NA,NA,NA,"2016"
"1038",1,"Jackson State University",16,"MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006988934188,NA,NA,NA,"2016"
"1039",1,"Mississippi State University",15,"MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004736129905,NA,NA,NA,"2016"
"1040",1,"University of Nevada-Reno",15,"NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1041",2,"University of Rochester",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1042",2,"New York University",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1043",2,"Syracuse University",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1044",1,"SUNY at Albany",15,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1045",1,"SUNY College of Environmental Science and Forestry",16,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1046",1,"University of North Carolina at Chapel Hill",15,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1047",1,"University of North Carolina at Charlotte",16,"NC",NA,NA,NA,NA,0.00249089864,NA,NA,NA,NA,NA,NA,NA,0.003062787136,NA,NA,NA,NA,NA,NA,NA,"2016"
"1048",1,"Arizona State University-Downtown Phoenix",16,"AZ",0.000705065625,NA,NA,NA,0.001548946716,NA,NA,NA,NA,NA,NA,NA,0.00252262947,0.003044412607,NA,NA,0.003823773899,NA,0.003521126761,NA,"2016"
"1049",1,"University of Akron Main Campus",16,"OH",NA,NA,NA,NA,0.002555366269,NA,NA,NA,0.004850008981,0.006601941748,NA,NA,0.005934718101,0.008710217755,NA,NA,0.004967801288,0.006793478261,NA,NA,"2016"
"1050",1,"University of North Dakota",16,"ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1051",1,"Texas A & M University-College Station",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002434782609,NA,NA,NA,"2016"
"1052",1,"The University of Texas at El Paso",15,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1053",1,"Texas Southern University",16,"TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007249660172,NA,NA,NA,"2016"
"1054",1,"Virginia Commonwealth University",15,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003316749585,NA,NA,NA,"2016"
"1055",1,"University of Virginia-Main Campus",15,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1056",1,"University of Wisconsin-Milwaukee",15,"WI",NA,NA,NA,NA,NA,NA,NA,NA,0.002498558524,NA,NA,NA,0.003738650525,NA,NA,NA,0.004488498223,NA,NA,NA,"2016"
"1057",1,"Purdue University-Main Campus",15,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001844678104,NA,NA,NA,0.003600360036,NA,NA,NA,"2016"
"1058",1,"University of Arizona",15,"AZ",NA,NA,NA,NA,NA,NA,NA,NA,0.002496671105,NA,NA,NA,NA,NA,NA,NA,0.002142161636,NA,NA,NA,"2016"
"1059",1,"Northern Arizona University",16,"AZ",NA,NA,NA,NA,NA,NA,NA,NA,0.002101576182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1060",1,"University of California-Irvine",15,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1061",2,"Loyola Marymount University",16,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1062",2,"University of Dayton",16,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1063",1,"University of Alabama in Huntsville",16,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1064",1,"University of Alabama at Birmingham",15,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016"
"1065",1,"Indiana University-Purdue University-Indianapolis",16,"IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002377034,NA,NA,NA,0.002554278,NA,NA,NA,"2015"
"1066",1,"University of Kansas",15,"KS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1067",2,"Boston College",15,"MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1068",1,"Oakland University",16,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1069",1,"University of Mississippi",15,"MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
"1070",1,"Missouri University of Science and Technology",16,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015"
